商品コード,メーカー,ヘッドモデル,販売価格,シャフトモデル,シャフト,メーカーフレックス,クラブ種別,番手,状態（総合ランク）ランクについて,補足コメント,ヘッド上部,ヘッド下部,フェース,フレックス,発売時クラブセット組合せ内容,グリップ,本商品クラブセット組合せ内容,ヘッドカバー,クラブセット実本数,年式,お店からのコメント/商品状態,ヘッドロフト角(°),クラブ重量(g),ヘッドライ角(°),利き手,ヘッド体積(cc),シャフト長(インチ),性別,店舗名,住所,電話番号
2100370870673,ミズノ,ＢＲ−Ｘ　Ｕ３,12078,ＢＲ−Ｘ,Ｂ,Ｓ,ユーティリティ,３Ｕ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,19.00,359.00,60.00,スタンダード,119,39.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360806200,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　２１３ＨＦ　７Ｓ（実本数：６本セット）,57178,Ｄｉａｍａｎａ　ＢＳ５０ｉ,Ｂ,Ｒ,アイアンセット,７Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．４８,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，４８,ヘッドカバーなし,6,,,28.00,,62.00,スタンダード,,37.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360806200,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　２１３ＨＦ　７Ｓ（実本数：６本セット）,57178,Ｄｉａｍａｎａ　ＢＳ５０ｉ,Ｂ,Ｒ,アイアンセット,７Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．４８,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，４８,ヘッドカバーなし,6,,,28.00,,62.00,スタンダード,,37.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100360806200,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　２１３ＨＦ　７Ｓ（実本数：６本セット）,57178,Ｄｉａｍａｎａ　ＢＳ５０ｉ,Ｂ,Ｒ,アイアンセット,７Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｒ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．４８,オリジナル　良好,６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，４８,ヘッドカバーなし,6,,,28.00,,62.00,スタンダード,,37.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355837745,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　１０．５°,24178,Ａｉｒ　Ｓｐｅｅｄｅｒ　ＢＳ　ｆｏｒ　Ｗｏｏｄ（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　傷あり(交換必要),,純正品(普通),0,,,10.50,284.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355837745,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　１０．５°,24178,Ａｉｒ　Ｓｐｅｅｄｅｒ　ＢＳ　ｆｏｒ　Ｗｏｏｄ（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　傷あり(交換必要),,純正品(普通),0,,,10.50,284.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355837745,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　１０．５°,24178,Ａｉｒ　Ｓｐｅｅｄｅｒ　ＢＳ　ｆｏｒ　Ｗｏｏｄ（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　傷あり(交換必要),,純正品(普通),0,,,10.50,284.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364681322,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　１０．５°,32978,Ｄｉａｍａｎａ　ＢＳ５０（ＤＲ）,Ｂ,ＳＲ,ドライバー,１Ｗ,B,,Ｂ,Ｂ,Ｂ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,10.50,295.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364681322,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　１０．５°,32978,Ｄｉａｍａｎａ　ＢＳ５０（ＤＲ）,Ｂ,ＳＲ,ドライバー,１Ｗ,B,,Ｂ,Ｂ,Ｂ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,10.50,295.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364681322,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　１０．５°,32978,Ｄｉａｍａｎａ　ＢＳ５０（ＤＲ）,Ｂ,ＳＲ,ドライバー,１Ｗ,B,,Ｂ,Ｂ,Ｂ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,10.50,295.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364794664,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　５Ｗ,18678,Ｄｉａｍａｎａ　ＢＳ５０（ＦＷ）,Ｂ,ＳＲ,フェアウェイウッド,５Ｗ,B,,Ｂ,Ｂ,Ｂ,ＳＲ,,オリジナル　良好,,ヘッドカバーなし,0,,,18.00,311.00,59.50,スタンダード,163,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364794664,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　５Ｗ,18678,Ｄｉａｍａｎａ　ＢＳ５０（ＦＷ）,Ｂ,ＳＲ,フェアウェイウッド,５Ｗ,B,,Ｂ,Ｂ,Ｂ,ＳＲ,,オリジナル　良好,,ヘッドカバーなし,0,,,18.00,311.00,59.50,スタンダード,163,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100364794664,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　５Ｗ,18678,Ｄｉａｍａｎａ　ＢＳ５０（ＦＷ）,Ｂ,ＳＲ,フェアウェイウッド,５Ｗ,B,,Ｂ,Ｂ,Ｂ,ＳＲ,,オリジナル　良好,,ヘッドカバーなし,0,,,18.00,311.00,59.50,スタンダード,163,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359023069,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　　９．５°,54978,ＶＡＮＱＵＩＳＨ　ＢＳ５０（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,296.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359023069,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　　９．５°,54978,ＶＡＮＱＵＩＳＨ　ＢＳ５０（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,296.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359023069,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　　９．５°,54978,ＶＡＮＱＵＩＳＨ　ＢＳ５０（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,296.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367505441,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　　９．５°,61578,ＶＡＮＱＵＩＳＨ　ＢＳ５０（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,296.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367505441,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　　９．５°,61578,ＶＡＮＱＵＩＳＨ　ＢＳ５０（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,296.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367505441,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　　９．５°,61578,ＶＡＮＱＵＩＳＨ　ＢＳ５０（ＤＲ）,Ｂ,Ｓ,ドライバー,１Ｗ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,純正品(普通),0,,,9.50,296.00,59.00,スタンダード,460,45.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367802021,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　１０．５°,72578,純正特注シャフト,Ａ,Ｓ,ドライバー,１Ｗ,C,VANQUISH　BS40（S),Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷なし,,純正品(普通),0,,VANQUISH　BS40（S),10.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367802021,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　１０．５°,72578,純正特注シャフト,Ａ,Ｓ,ドライバー,１Ｗ,C,VANQUISH　BS40（S),Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷なし,,純正品(普通),0,,VANQUISH　BS40（S),10.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367802021,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　１０．５°,72578,純正特注シャフト,Ａ,Ｓ,ドライバー,１Ｗ,C,VANQUISH　BS40（S),Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　傷なし,,純正品(普通),0,,VANQUISH　BS40（S),10.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369226375,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　１０．５°,54978,ＳＰＥＥＤＥＲ　ＮＸ　ＢＳ４０ｗ（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,10.50,286.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369226375,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　１０．５°,54978,ＳＰＥＥＤＥＲ　ＮＸ　ＢＳ４０ｗ（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,10.50,286.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369226375,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｂ２　ＨＴ　１０．５°,54978,ＳＰＥＥＤＥＲ　ＮＸ　ＢＳ４０ｗ（ＤＲ）,Ｂ,その他,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,10.50,286.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365707106,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｊ１５ＤＦ　６Ｓ（実本数：６本セット）,24178,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１２０,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,25.00,414.00,61.00,スタンダード,,37.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365707106,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｊ１５ＤＦ　６Ｓ（実本数：６本セット）,24178,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１２０,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,25.00,414.00,61.00,スタンダード,,37.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365707106,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　Ｊ１５ＤＦ　６Ｓ（実本数：６本セット）,24178,ＮＳ　ＰＲＯ　ＭＯＤＵＳ３　ＴＯＵＲ１２０,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,25.00,414.00,61.00,スタンダード,,37.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369107254,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　　９．５°,10978,純正特注シャフト,Ｂ,Ｓ,ドライバー,１Ｗ,C,Diamana BF 50S,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,Diamana BF 50S,9.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369107254,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　　９．５°,10978,純正特注シャフト,Ｂ,Ｓ,ドライバー,１Ｗ,C,Diamana BF 50S,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,Diamana BF 50S,9.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369107254,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　　９．５°,10978,純正特注シャフト,Ｂ,Ｓ,ドライバー,１Ｗ,C,Diamana BF 50S,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル外　良好,,純正品(普通),0,,Diamana BF 50S,9.50,,59.00,スタンダード,460,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355956392,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,28578,Ｔｏｕｒ　ＡＤ　Ｊ１６−１１Ｉ,Ｃ,Ｓ,アイアンセット,５Ｉ,D,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　傷あり(交換必要),５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,61.00,スタンダード,,38.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355956392,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,28578,Ｔｏｕｒ　ＡＤ　Ｊ１６−１１Ｉ,Ｃ,Ｓ,アイアンセット,５Ｉ,D,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　傷あり(交換必要),５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,61.00,スタンダード,,38.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100355956392,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,28578,Ｔｏｕｒ　ＡＤ　Ｊ１６−１１Ｉ,Ｃ,Ｓ,アイアンセット,５Ｉ,D,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　傷あり(交換必要),５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,61.00,スタンダード,,38.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369592258,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,35178,Ｔｏｕｒ　ＡＤ　Ｊ１６−１１Ｉ,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,61.00,スタンダード,,38.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369592258,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,35178,Ｔｏｕｒ　ＡＤ　Ｊ１６−１１Ｉ,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,61.00,スタンダード,,38.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369592258,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　ＦＯＲＧＥＤ　６Ｓ（実本数：６本セット）,35178,Ｔｏｕｒ　ＡＤ　Ｊ１６−１１Ｉ,Ｂ,Ｓ,アイアンセット,５Ｉ,C,,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,,24.00,373.00,61.00,スタンダード,,38.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367547557,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　Ｕ４,12078,Ａｉｒ　Ｓｐｅｅｄｅｒ　Ｊ　Ｊ１６−１２Ｈ,Ｂ,その他,ユーティリティ,４Ｕ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,23.00,337.00,60.00,スタンダード,109,39.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367547557,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　Ｕ４,12078,Ａｉｒ　Ｓｐｅｅｄｅｒ　Ｊ　Ｊ１６−１２Ｈ,Ｂ,その他,ユーティリティ,４Ｕ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,23.00,337.00,60.00,スタンダード,109,39.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367547557,ブリヂストン,ＢＲＩＤＧＥＳＴＯＮＥ　ＪＧＲ　Ｕ４,12078,Ａｉｒ　Ｓｐｅｅｄｅｒ　Ｊ　Ｊ１６−１２Ｈ,Ｂ,その他,ユーティリティ,４Ｕ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,23.00,337.00,60.00,スタンダード,109,39.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366492377,テーラーメイド,ＢＲＮＲ　ＭＩＮＩ　ＤＲＩＶＥＲ　１３．５°　ＵＳＡ,56078,ＰＲＯＦＯＲＣＥ　６５　Ｍ４０Ｘ,Ｂ,Ｒ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(綺麗),0,,,13.50,,57.00,スタンダード,304,43.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366492377,テーラーメイド,ＢＲＮＲ　ＭＩＮＩ　ＤＲＩＶＥＲ　１３．５°　ＵＳＡ,56078,ＰＲＯＦＯＲＣＥ　６５　Ｍ４０Ｘ,Ｂ,Ｒ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(綺麗),0,,,13.50,,57.00,スタンダード,304,43.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366492377,テーラーメイド,ＢＲＮＲ　ＭＩＮＩ　ＤＲＩＶＥＲ　１３．５°　ＵＳＡ,56078,ＰＲＯＦＯＲＣＥ　６５　Ｍ４０Ｘ,Ｂ,Ｒ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル　良好,,純正品(綺麗),0,,,13.50,,57.00,スタンダード,304,43.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229918,テーラーメイド,ＢＵＲＮＥＲ　ＲＥＳＣＵＥ（２００８）　Ｕ３（１９°）,5478,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ　ＢＵＲＮＥＲ　ＰＬＵＳ（ユーティリティ）,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,19.00,351.00,60.00,スタンダード,116,40.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229918,テーラーメイド,ＢＵＲＮＥＲ　ＲＥＳＣＵＥ（２００８）　Ｕ３（１９°）,5478,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ　ＢＵＲＮＥＲ　ＰＬＵＳ（ユーティリティ）,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,19.00,351.00,60.00,スタンダード,116,40.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229918,テーラーメイド,ＢＵＲＮＥＲ　ＲＥＳＣＵＥ（２００８）　Ｕ３（１９°）,5478,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ　ＢＵＲＮＥＲ　ＰＬＵＳ（ユーティリティ）,Ｂ,Ｓ,ユーティリティ,３Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,19.00,351.00,60.00,スタンダード,116,40.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229901,テーラーメイド,ＢＵＲＮＥＲ（２００７）　　９．５°,8778,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,9.50,296.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229901,テーラーメイド,ＢＵＲＮＥＲ（２００７）　　９．５°,8778,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,9.50,296.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369229901,テーラーメイド,ＢＵＲＮＥＲ（２００７）　　９．５°,8778,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ,Ｂ,Ｓ,ドライバー,１Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,9.50,296.00,59.00,スタンダード,460,45.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370099586,テーラーメイド,ＢＵＲＮＥＲ（２００７）　１８°,4378,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ　ＦＷ,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　傷あり,,ヘッドカバーなし,0,,,18.00,,59.00,スタンダード,164,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100370099586,テーラーメイド,ＢＵＲＮＥＲ（２００７）　１８°,4378,ＲＥ−ＡＸ　ＳＵＰＥＲＦＡＳＴ　ＦＷ,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　傷あり,,ヘッドカバーなし,0,,,18.00,,59.00,スタンダード,164,42.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
